sms,label
"Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.
",0
"Like  &lt;#&gt; , same question
",0
"No but the bluray player can
",0
"Ok... Then r we meeting later?
",0
"Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
",0
"Ok leave no need to ask
",0
"Ü still got lessons?  Ü in sch?
",0
"Y she dun believe leh? I tot i told her it's true already. I thk she muz c us tog then she believe.
",0
"I‘ve got some salt, you can rub it in my open wounds if you like!
",0
"Now i'm going for lunch.
",0
"I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.
",0
"Oh k. . I will come tomorrow
",0
"Aight, text me tonight and we'll see what's up
",0
"Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
",0
"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please 
",0
"I uploaded mine to Facebook
",0
"ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
",1
"Our records indicate u maybe entitled to 5000 pounds in compensation for the Accident you had. To claim 4 free reply with CLAIM to this msg. 2 stop txt STOP
",1
"Sorry, I'll call later
",0
"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic 
",1
"Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
",1
"Me fine..absolutly fine
",0
"Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
",1
"I will reach ur home in  &lt;#&gt;  minutes
",0
"It is only yesterday true true.
",0
"3 pa but not selected.
",0
"I keep ten rs in my shelf:) buy two egg.
",0
"I have to take exam with in march 3
",0
"If I die I want u to have all my stuffs.
",0
"""OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX""
",0
"Smile in Pleasure Smile in Pain Smile when trouble pours like Rain Smile when sum1 Hurts U Smile becoz SOMEONE still Loves to see u Smiling!!
",0
"PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04
",1
"Nope, I'm still in the market
",0
"YOU ARE CHOSEN TO RECEIVE A £350 AWARD! Pls call claim number 09066364311 to collect your award which you are selected to receive as a valued mobile customer.
",1
"Hey what how about your project. Started aha da.
",0
"Yeah I can still give you a ride
",0
"Its a part of checking IQ
",0
"Thank you princess! I want to see your nice juicy booty...
",0
"Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
",0
"Gud ni8 dear..slp well..take care..swt dreams..Muah..
",0
"You do your studies alone without anyones help. If you cant no need to study.
",0
"Please tell me not all of my car keys are in your purse
",0
"I didnt get anything da
",0
"Well she's in for a big surprise!
",0
"Gud ni8.swt drms.take care
",0
"Anything lar then ü not going home 4 dinner?
",0
"So u wan 2 come for our dinner tonight a not?
",0
"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!
",0
"Its too late:)but its k.wish you the same.
",0
"Hi. Hope ur day * good! Back from walk, table booked for half eight. Let me know when ur coming over.
",0
"Best msg: It's hard to be with a person, when u know that one more step foward will make u fall in love.. &amp; One step back can ruin ur friendship.. good night:-) ...
",0
"Vikky, come around  &lt;TIME&gt; ..
",0
"Yeah, probably here for a while
",0
"Sent me ur email id soon
",0
"Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...
",0
"Dear where you. Call me
",0
"Xy trying smth now. U eat already? We havent...
",0
"I donno its in your genes or something
",0
"Alex says he's not ok with you not being ok with it
",0
"I.ll hand her my phone to chat wit u
",0
"Well good morning mr . Hows london treatin' ya treacle?
",0
"At WHAT TIME should i come tomorrow
",0
"Ill be at yours in about 3 mins but look out for me
",0
"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x
",0
"Jus finish watching tv... U?
",0
"But we havent got da topic yet rite?
",0
"Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
",0
"Aah bless! How's your arm?
",0
"Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards.
",0
"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)
",0
"What makes you most happy?
",0
"Wishing you a wonderful week.
",0
"Dude im no longer a pisces. Im an aquarius now.
",0
"I think steyn surely get one wicket:)
",0
"Garbage bags, eggs, jam, bread, hannaford wheat chex
",0
"No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.
",0
"My birthday is on feb  &lt;#&gt;  da. .
",0
"So when do you wanna gym?
",0
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020
",1
"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
",0
"Yup it's at paragon... I havent decided whether 2 cut yet... Hee...
",0
"Good morning princess! Have a great day!
",0
"Guai... Ü shd haf seen him when he's naughty... Ü so free today? Can go jogging...
",0
"Aiyo cos i sms ü then ü neva reply so i wait 4 ü to reply lar. I tot ü havent finish ur lab wat.
",0
"Hey, iouri gave me your number, I'm wylie, ryan's friend
",0
"Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
",1
"Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
",0
"dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
",1
"Ok., is any problem to u frm him? Wats matter?
",0
"I cant pick the phone right now. Pls send a message
",0
"I don't want you to leave. But i'm barely doing what i can to stay sane. fighting with you constantly isn't helping.
",0
"Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.
",0
"How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X
",0
"I'm at work. Please call
",0
"I will be gentle baby! Soon you will be taking all  &lt;#&gt;  inches deep inside your tight pussy...
",0
"NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
",0
"Nt joking seriously i told
",0
"Watching ajith film ah?
",0
"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!
",0
"Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
",0
"There is a first time for everything :)
",0
"Nope. I just forgot. Will show next week
",0
"Ok k..sry i knw 2 siva..tats y i askd..
",0
"U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
",0
"You didnt complete your gist oh.
",0
"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can
",0
"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around
",0
"You're gonna have to be way more specific than that
",0
"""What are youdoing later? Sar xxx""
",0
"Latest News! Police station toilet stolen, cops have nothing to go on!
",1
"Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
",0
"""For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk""
",1
"Sorry, I'll call later
",0
"Ok i thk i got it. Then u wan me 2 come now or wat?
",0
"Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
",1
"http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
",1
"Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
",1
"Ok lor.
",0
"Well obviously not because all the people in my cool college life went home ;_;
",0
"Ok lor ü reaching then message me.
",0
"Yes princess! I want to please you every night. Your wish is my command...
",0
"URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
",1
", ,  and  picking them up from various points | going 2 yeovil | and they will do the motor project 4 3 hours | and then u take them home. || 12 2 5.30 max. || Very easy
",0
"Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt;:(
",0
"Oh thanks a lot..i already bought 2 eggs ..
",0
"K. I will sent it again
",0
"Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
",1
"I think if he rule tamilnadu..then its very tough for our people.
",0
"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in.
",0
"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...
",0
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE
",1
"PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04
",1
"Perhaps * is much easy give your account identification, so i will tomorrow at UNI
",0
"What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
",0
"Machan you go to gym tomorrow,  i wil come late goodnight.
",0
"Lol they were mad at first but then they woke up and gave in.
",0
"I went to project centre
",0
"It‘s reassuring, in this crazy world.
",0
"Just making dinner, you ?
",0
"Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
",0
"Oh... Okie lor...We go on sat... 
",0
"You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
",0
"Miles and smiles r made frm same letters but do u know d difference..? smile on ur face keeps me happy even though I am miles away from u.. :-)keep smiling.. Good nyt
",0
"By the way, i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it.
",0
"No. I dont want to hear anything
",0
"You are a big chic. Common. Declare
",0
"Thats cool. I want to please you...
",0
"I want to tell you how bad I feel that basically the only times I text you lately are when I need drugs
",0
"Aiyah ok wat as long as got improve can already wat...
",0
"Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
",1
"I can't believe how attached I am to seeing you every day. I know you will do the best you can to get to me babe. I will go to teach my class at your midnight
",0
"ASKED 3MOBILE IF 0870 CHATLINES INCLU IN FREE MINS. INDIA CUST SERVs SED YES. L8ER GOT MEGA BILL. 3 DONT GIV A SHIT. BAILIFF DUE IN DAYS. I O £250 3 WANT £800
",1
"I'm taking derek &amp; taylor to walmart, if I'm not back by the time you're done just leave the mouse on my desk and I'll text you when priscilla's ready
",0
"Hi its in durban are you still on this number
",0
"Ic. There are a lotta childporn cars then.
",0
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.
",1
"No, I was trying it all weekend ;V
",0
